719.074	1500
720.467	1529
721.860	1544
723.253	1529
724.645	1551
726.038	1539
727.429	1538
728.821	1532
730.212	1547
731.603	1531
732.994	1563
734.384	1531
735.774	1555
737.164	1528
738.554	1533
739.943	1534
741.332	1535
742.721	1540
744.109	1548
745.497	1526
746.885	1560
748.272	1550
749.659	1549
751.046	1568
752.433	1568
753.819	1543
755.205	1566
756.591	1540
757.976	1548
759.361	1532
760.746	1547
762.130	1557
763.514	1523
764.898	1545
766.282	1559
767.665	1546
769.048	1523
770.431	1552
771.813	1535
773.195	1538
774.577	1550
775.959	1532
777.340	1526
778.721	1549
780.102	1539
781.482	1558
782.862	1542
784.242	1544
785.621	1550
787.000	1550
788.379	1521
789.758	1541
791.136	1535
792.514	1539
793.892	1564
795.269	1534
796.646	1543
798.023	1524
799.399	1550
800.776	1561
802.152	1547
803.527	1541
804.902	1551
806.278	1533
807.652	1553
809.027	1549
810.401	1565
811.775	1548
813.148	1538
814.521	1544
815.894	1548
817.267	1549
818.639	1532
820.011	1541
821.383	1549
822.755	1539
824.126	1540
825.497	1548
826.867	1534
828.238	1518
829.608	1530
830.977	1547
832.347	1556
833.716	1554
835.085	1545
836.453	1550
837.821	1528
839.189	1544
840.557	1536
841.924	1551
843.291	1518
844.658	1537
846.024	1550
847.391	1532
848.756	1552
850.122	1545
851.487	1551
852.852	1541
854.217	1545
855.581	1555
856.945	1545
858.309	1540
859.673	1548
861.036	1558
862.399	1554
863.761	1539
865.124	1559
866.486	1534
867.847	1534
869.209	1533
870.570	1562
871.931	1559
873.291	1553
874.651	1556
876.011	1537
877.371	1558
878.730	1570
880.089	1554
881.448	1566
882.807	1582
884.165	1565
885.523	1557
886.880	1567
888.238	1558
889.595	1578
890.951	1586
892.308	1555
893.664	1564
895.019	1576
896.375	1606
897.730	1574
899.085	1556
900.440	1588
901.794	1577
903.148	1558
904.502	1584
905.855	1571
907.208	1590
908.561	1556
909.914	1562
911.266	1566
912.618	1546
913.970	1558
915.321	1542
916.672	1551
918.023	1561
919.373	1535
920.723	1562
922.073	1556
923.423	1561
924.772	1572
926.121	1582
927.470	1576
928.818	1560
930.166	1554
931.514	1568
932.862	1572
934.209	1550
935.556	1552
936.903	1553
938.249	1550
939.595	1536
940.941	1545
942.286	1555
943.631	1552
944.976	1553
946.321	1557
947.665	1560
949.009	1536
950.353	1566
951.696	1561
953.039	1558
954.382	1564
955.724	1555
957.067	1538
958.408	1557
959.750	1546
961.091	1568
962.432	1548
963.773	1550
965.113	1556
966.454	1558
967.793	1555
969.133	1547
970.472	1551
971.811	1560
973.150	1568
974.488	1542
975.826	1529
977.164	1555
978.501	1549
979.839	1562
981.175	1530
982.512	1553
983.848	1555
985.184	1556
986.520	1553
987.855	1559
989.191	1536
990.525	1552
991.860	1550
993.194	1548
994.528	1558
995.862	1557
997.195	1554
998.528	1571
999.861	1555
1001.193	1550
1002.525	1561
1003.857	1550
1005.189	1570
1006.520	1529
1007.851	1546
1009.181	1553
1010.512	1540
1011.842	1546
1013.172	1553
1014.501	1556
1015.830	1560
1017.159	1554
1018.488	1560
1019.816	1555
1021.144	1573
1022.472	1558
1023.799	1559
1025.126	1564
1026.453	1577
1027.780	1550
1029.106	1549
1030.432	1559
1031.758	1552
1033.083	1581
1034.408	1558
1035.733	1558
1037.057	1553
1038.381	1537
1039.705	1532
1041.029	1545
1042.352	1542
1043.675	1554
1044.998	1573
1046.320	1561
1047.642	1548
1048.964	1545
1050.285	1553
1051.607	1548
1052.927	1538
1054.248	1536
1055.568	1562
1056.888	1560
1058.208	1560
1059.528	1541
1060.847	1532
1062.166	1542
1063.484	1535
1064.802	1548
1066.120	1561
1067.438	1544
1068.755	1562
1070.072	1561
1071.389	1555
1072.706	1558
1074.022	1580
1075.338	1547
1076.653	1561
1077.968	1549
1079.283	1544
1080.598	1547
1081.913	1555
1083.227	1565
1084.540	1562
1085.854	1559
1087.167	1563
1088.480	1544
1089.793	1550
1091.105	1553
1092.417	1532
1093.729	1563
1095.040	1569
1096.351	1554
1097.662	1549
1098.973	1568
1100.283	1569
1101.593	1566
1102.903	1555
1104.212	1576
1105.521	1565
1106.830	1551
1108.138	1564
1109.447	1579
1110.754	1569
1112.062	1560
1113.369	1564
1114.676	1556
1115.983	1569
1117.290	1560
1118.596	1568
1119.901	1565
1121.207	1586
1122.512	1589
1123.817	1580
1125.122	1564
1126.426	1578
1127.730	1570
1129.034	1587
1130.337	1600
1131.641	1573
1132.943	1572
1134.246	1591
1135.548	1581
1136.850	1591
1138.152	1567
1139.453	1563
1140.754	1586
1142.055	1557
1143.356	1574
1144.656	1608
1145.956	1583
1147.255	1586
1148.555	1586
1149.854	1581
1151.152	1596
1152.451	1582
1153.749	1590
1155.047	1581
1156.344	1586
1157.642	1590
1158.939	1585
1160.235	1567
1161.532	1573
1162.828	1580
1164.123	1592
1165.419	1576
1166.714	1582
1168.009	1569
1169.304	1563
1170.598	1573
1171.892	1599
1173.186	1559
1174.479	1575
1175.772	1572
1177.065	1575
1178.357	1583
1179.650	1602
1180.942	1592
1182.233	1584
1183.525	1593
1184.816	1578
1186.106	1596
1187.397	1599
1188.687	1603
1189.977	1594
1191.266	1596
1192.556	1582
1193.845	1604
1195.133	1578
1196.422	1601
1197.710	1603
1198.997	1590
1200.285	1608
1201.572	1609
1202.859	1602
1204.146	1600
1205.432	1585
1206.718	1623
1208.004	1597
1209.289	1594
1210.574	1610
1211.859	1640
1213.144	1624
1214.428	1596
1215.712	1609
1216.995	1591
1218.279	1611
1219.562	1601
1220.845	1604
1222.127	1598
1223.409	1607
1224.691	1610
1225.973	1596
1227.254	1611
1228.535	1583
1229.816	1587
1231.096	1601
1232.376	1572
1233.656	1593
1234.935	1598
1236.215	1588
1237.493	1609
1238.772	1623
1240.050	1595
1241.328	1608
1242.606	1611
1243.884	1625
1245.161	1621
1246.438	1617
1247.714	1617
1248.990	1624
1250.266	1602
1251.542	1626
1252.817	1613
1254.092	1611
1255.367	1628
1256.642	1625
1257.916	1623
1259.190	1618
1260.463	1629
1261.737	1624
1263.010	1618
1264.282	1618
1265.555	1607
1266.827	1650
1268.099	1625
1269.370	1648
1270.641	1617
1271.912	1648
1273.183	1658
1274.453	1633
1275.723	1649
1276.993	1620
1278.263	1642
1279.532	1665
1280.801	1644
1282.069	1644
1283.337	1646
1284.605	1639
1285.873	1674
1287.140	1664
1288.408	1657
1289.674	1650
1290.941	1683
1292.207	1656
1293.473	1670
1294.738	1670
1296.004	1671
1297.269	1662
1298.534	1649
1299.798	1681
1301.062	1669
1302.326	1672
1303.589	1707
1304.853	1698
1306.116	1716
1307.378	1690
1308.641	1698
1309.903	1710
1311.164	1706
1312.426	1717
1313.687	1711
1314.948	1692
1316.209	1699
1317.469	1690
1318.729	1691
1319.989	1707
1321.248	1713
1322.507	1707
1323.766	1687
1325.024	1732
1326.283	1713
1327.540	1712
1328.798	1725
1330.055	1702
1331.312	1730
1332.569	1743
1333.826	1738
1335.082	1721
1336.338	1732
1337.593	1739
1338.848	1732
1340.103	1729
1341.358	1754
1342.612	1752
1343.866	1748
1345.120	1748
1346.374	1787
1347.627	1722
1348.880	1748
1350.132	1741
1351.385	1764
1352.637	1755
1353.888	1744
1355.140	1767
1356.391	1772
1357.642	1757
1358.892	1754
1360.143	1739
1361.392	1762
1362.642	1810
1363.891	1787
1365.140	1774
1366.389	1788
1367.638	1774
1368.886	1774
1370.134	1781
1371.381	1753
1372.629	1759
1373.876	1789
1375.122	1780
1376.369	1775
1377.615	1791
1378.860	1799
1380.106	1780
1381.351	1789
1382.596	1808
1383.841	1783
1385.085	1785
1386.329	1750
1387.573	1778
1388.816	1786
1390.059	1785
1391.302	1800
1392.545	1800
1393.787	1813
1395.029	1772
1396.271	1802
1397.512	1785
1398.753	1786
1399.994	1793
1401.234	1801
1402.474	1791
1403.714	1794
1404.954	1788
1406.193	1770
1407.432	1788
1408.671	1783
1409.909	1795
1411.147	1768
1412.385	1805
1413.623	1776
1414.860	1799
1416.097	1790
1417.333	1822
1418.570	1811
1419.806	1773
1421.041	1812
1422.277	1769
1423.512	1817
1424.747	1799
1425.981	1792
1427.216	1803
1428.450	1812
1429.683	1789
1430.917	1795
1432.150	1818
1433.383	1797
1434.615	1818
1435.847	1802
1437.079	1793
1438.311	1784
1439.542	1816
1440.773	1818
1442.004	1830
1443.234	1850
1444.464	1824
1445.694	1824
1446.924	1807
1448.153	1812
1449.382	1820
1450.610	1816
1451.839	1811
1453.067	1812
1454.295	1809
1455.522	1783
1456.749	1801
1457.976	1768
1459.203	1787
1460.429	1770
1461.655	1783
1462.881	1799
1464.106	1754
1465.331	1778
1466.556	1751
1467.780	1753
1469.005	1749
1470.229	1781
1471.452	1740
1472.675	1771
1473.898	1781
1475.121	1762
1476.344	1790
1477.566	1766
1478.788	1746
1480.009	1772
1481.230	1766
1482.451	1752
1483.672	1786
1484.892	1762
1486.112	1754
1487.332	1759
1488.552	1779
1489.771	1727
1490.990	1733
1492.208	1763
1493.427	1745
1494.645	1739
1495.862	1751
1497.080	1767
1498.297	1750
1499.514	1742
1500.730	1748
1501.946	1752
1503.162	1754
1504.378	1739
1505.593	1752
1506.808	1706
1508.023	1763
1509.238	1735
1510.452	1732
1511.666	1765
1512.879	1723
1514.092	1753
1515.305	1763
1516.518	1744
1517.730	1752
1518.942	1755
1520.154	1781
1521.366	1766
1522.577	1761
1523.788	1760
1524.998	1724
1526.209	1762
1527.419	1740
1528.628	1749
1529.838	1762
1531.047	1766
1532.256	1705
1533.464	1736
1534.673	1764
1535.881	1776
1537.088	1794
1538.296	1753
1539.503	1744
1540.709	1746
1541.916	1757
1543.122	1748
1544.328	1741
1545.533	1741
1546.739	1729
1547.944	1749
1549.148	1739
1550.353	1728
1551.557	1758
1552.761	1765
1553.964	1741
1555.167	1733
1556.370	1752
1557.573	1741
1558.775	1746
1559.977	1740
1561.179	1751
1562.380	1763
1563.582	1753
1564.782	1794
1565.983	1745
1567.183	1713
1568.383	1769
1569.583	1759
1570.782	1762
1571.981	1744
1573.180	1739
1574.379	1756
1575.577	1730
1576.775	1731
1577.972	1754
1579.170	1720
1580.367	1732
1581.563	1732
1582.760	1733
1583.956	1708
1585.152	1748
1586.347	1744
1587.542	1738
1588.737	1749
1589.932	1724
1591.126	1718
1592.320	1750
1593.514	1744
1594.707	1740
1595.901	1722
1597.093	1738
1598.286	1725
1599.478	1729
1600.670	1719
1601.862	1715
1603.053	1759
1604.244	1702
1605.435	1731
1606.626	1737
1607.816	1761
1609.006	1715
1610.195	1733
1611.385	1723
1612.574	1744
1613.762	1725
1614.951	1707
1616.139	1746
1617.327	1735
1618.514	1746
1619.702	1711
1620.889	1723
1622.075	1730
1623.262	1735
1624.448	1719
1625.633	1720
1626.819	1728
1628.004	1706
1629.189	1743
1630.374	1694
1631.558	1711
1632.742	1743
1633.925	1717
1635.109	1712
1636.292	1705
1637.475	1710
1638.657	1702
1639.840	1722
1641.021	1716
1642.203	1711
1643.384	1728
1644.565	1718
1645.746	1722
1646.927	1731
1648.107	1731
1649.287	1739
